id_estabelecimento_cnes,cep,logradouro,bairro,latitude,longitude
4265807,04715004,Rua Americo Brasiliense,Chacara Santo Antonio,-23.628594736594966,-46.7066129453082
1098314,04713002,Rua Da Paz,Chacara Santo Antonio,-23.67103975201086,-46.73811920424685
4582195,04715005,Rua Americo Brasiliense,Chacara Santo Antonio,-23.62836001262644,-46.70715964342619
4647130,04718000,Rua Capitao Otavio Machado,Chacara Santo Antonio,-23.63623043487911,-46.698880990364
5648890,04583110,Avenida Doutor Chucri Zaidan,Chacara Santo Antonio,-23.623484355094575,-46.70130474987408
7738633,04720010,Rua Dona Eponina Afonseca,Chacara Santo Antonio,-23.63719558693413,-46.700462154412875
6896766,04717000,Rua Alexandre Dumas,Chacara Santo Antonio,-23.636455255320925,-46.696766195610834
9307141,04583110,Avenida Doutor Chucri Zaidan,Chacara Santo Antonio,-23.623484355094575,-46.70130474987408
7148569,04718000,Rua Capitao Otavio Machado,Chacara Santo Antonio,-23.63623043487911,-46.698880990364
5775841,04715005,Rua Americo Brasiliense,Chacara Santo Antonio,-23.62836001262644,-46.70715964342619
6246214,04715010,Rua Branco De Araujo,Chacara Santo Antonio,-23.633915731087153,-46.6984663355471
6767397,04715004,Rua Americo Brasiliense,Chacara Santo Antonio,-23.628594736594966,-46.7066129453082
2859351,04713001,Rua Da Paz,Chacara Santo Antonio,-23.63088076264337,-46.69967382083644
1143182,04715002,Rua Americo Brasiliense,Chacara Santo Antonio,-23.632611216134794,-46.69998355834514
